DATE[day/month/year hour:min],t[days],JDfrom0,JD,Qtot[m3/s],Vsup/Dt[m3/s],Vsub/Dt[m3/s],Vchannel[m3],Qoutlandsup[m3/s],Qoutlandsub[m3/s],Qoutbottom[m3/s]
01/06/2000 12:43,0.029861,730638.529861,152.529861,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.228983e-04,1.571973e-05,0.000000e+00
01/06/2000 12:44,0.030556,730638.530556,152.530556,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.455445e-04,1.572961e-05,0.000000e+00
01/06/2000 12:45,0.031250,730638.531250,152.531250,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.720308e-04,1.573962e-05,0.000000e+00
01/06/2000 12:46,0.031944,730638.531944,152.531944,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000258e-03,1.574978e-05,0.000000e+00
01/06/2000 12:47,0.032639,730638.532639,152.532639,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.023840e-03,1.576012e-05,0.000000e+00
01/06/2000 12:48,0.033333,730638.533333,152.533333,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.049627e-03,1.577046e-05,0.000000e+00
01/06/2000 12:49,0.034028,730638.534028,152.534028,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.073420e-03,1.578041e-05,0.000000e+00
01/06/2000 12:50,0.034722,730638.534722,152.534722,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.090633e-03,1.578990e-05,0.000000e+00
01/06/2000 12:51,0.035417,730638.535417,152.535417,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.018406e-03,1.578157e-05,0.000000e+00
01/06/2000 12:52,0.036111,730638.536111,152.536111,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.869744e-04,1.561972e-05,0.000000e+00
01/06/2000 12:53,0.036806,730638.536806,152.536806,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.984339e-04,1.534381e-05,0.000000e+00
01/06/2000 12:54,0.037500,730638.537500,152.537500,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.483162e-04,1.515669e-05,0.000000e+00
01/06/2000 12:55,0.038194,730638.538194,152.538194,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.999203e-04,1.503743e-05,0.000000e+00
01/06/2000 12:56,0.038889,730638.538889,152.538889,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.485943e-04,1.495337e-05,0.000000e+00
01/06/2000 12:57,0.039583,730638.539583,152.539583,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.989822e-04,1.489124e-05,0.000000e+00
01/06/2000 12:58,0.040278,730638.540278,152.540278,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.616425e-04,1.484434e-05,0.000000e+00
01/06/2000 12:59,0.040972,730638.540972,152.540972,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.306007e-04,1.480778e-05,0.000000e+00
01/06/2000 13:00,0.041667,730638.541667,152.541667,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.992410e-04,1.477832e-05,0.000000e+00
01/06/2000 13:01,0.042361,730638.542361,152.542361,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.701114e-04,1.475386e-05,0.000000e+00
01/06/2000 13:02,0.043056,730638.543056,152.543056,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.433218e-04,1.473327e-05,0.000000e+00
01/06/2000 13:03,0.043750,730638.543750,152.543750,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.191816e-04,1.471557e-05,0.000000e+00
01/06/2000 13:04,0.044444,730638.544444,152.544444,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.911116e-04,1.469957e-05,0.000000e+00
01/06/2000 13:05,0.045139,730638.545139,152.545139,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.611433e-04,1.468483e-05,0.000000e+00
01/06/2000 13:06,0.045833,730638.545833,152.545833,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.410440e-04,1.467198e-05,0.000000e+00
01/06/2000 13:07,0.046528,730638.546528,152.546528,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.228801e-04,1.466050e-05,0.000000e+00
01/06/2000 13:08,0.047222,730638.547222,152.547222,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.052334e-04,1.464983e-05,0.000000e+00
01/06/2000 13:09,0.047917,730638.547917,152.547917,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.870019e-04,1.463972e-05,0.000000e+00
01/06/2000 13:10,0.048611,730638.548611,152.548611,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.709682e-04,1.462979e-05,0.000000e+00
01/06/2000 13:11,0.049306,730638.549306,152.549306,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.597485e-04,1.462011e-05,0.000000e+00
01/06/2000 13:12,0.050000,730638.550000,152.550000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.498314e-04,1.461096e-05,0.000000e+00
01/06/2000 13:13,0.050694,730638.550694,152.550694,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.358549e-04,1.460262e-05,0.000000e+00
01/06/2000 13:14,0.051389,730638.551389,152.551389,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.199185e-04,1.459467e-05,0.000000e+00
01/06/2000 13:15,0.052083,730638.552083,152.552083,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.096847e-04,1.458771e-05,0.000000e+00
01/06/2000 13:16,0.052778,730638.552778,152.552778,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.983124e-04,1.458101e-05,0.000000e+00
01/06/2000 13:17,0.053472,730638.553472,152.553472,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.850945e-04,1.457433e-05,0.000000e+00
01/06/2000 13:18,0.054167,730638.554167,152.554167,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.740886e-04,1.456809e-05,0.000000e+00
01/06/2000 13:19,0.054861,730638.554861,152.554861,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.634293e-04,1.456198e-05,0.000000e+00
01/06/2000 13:20,0.055556,730638.555556,152.555556,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.545352e-04,1.455626e-05,0.000000e+00
01/06/2000 13:21,0.056250,730638.556250,152.556250,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.472900e-04,1.455095e-05,0.000000e+00
01/06/2000 13:22,0.056944,730638.556944,152.556944,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.407673e-04,1.454600e-05,0.000000e+00
01/06/2000 13:23,0.057639,730638.557639,152.557639,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.327783e-04,1.454098e-05,0.000000e+00
01/06/2000 13:24,0.058333,730638.558333,152.558333,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.261091e-04,1.453620e-05,0.000000e+00
01/06/2000 13:25,0.059028,730638.559028,152.559028,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.204122e-04,1.453160e-05,0.000000e+00
01/06/2000 13:26,0.059722,730638.559722,152.559722,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.134192e-04,1.452694e-05,0.000000e+00
01/06/2000 13:27,0.060417,730638.560417,152.560417,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.055658e-04,1.452200e-05,0.000000e+00
01/06/2000 13:28,0.061111,730638.561111,152.561111,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.891519e-05,1.451718e-05,0.000000e+00
01/06/2000 13:29,0.061806,730638.561806,152.561806,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.410238e-05,1.451268e-05,0.000000e+00
01/06/2000 13:30,0.062500,730638.562500,152.562500,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.816248e-05,1.450798e-05,0.000000e+00
01/06/2000 13:31,0.063194,730638.563194,152.563194,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.339633e-05,1.450330e-05,0.000000e+00
01/06/2000 13:32,0.063889,730638.563889,152.563889,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.776716e-05,1.449829e-05,0.000000e+00
01/06/2000 13:33,0.064583,730638.564583,152.564583,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.293463e-05,1.449285e-05,0.000000e+00
01/06/2000 13:34,0.065278,730638.565278,152.565278,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.871266e-05,1.448735e-05,0.000000e+00
01/06/2000 13:35,0.065972,730638.565972,152.565972,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.448718e-05,1.448060e-05,0.000000e+00
01/06/2000 13:36,0.066667,730638.566667,152.566667,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.937514e-05,1.447076e-05,0.000000e+00
01/06/2000 13:37,0.067361,730638.567361,152.567361,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.435421e-05,1.446445e-05,0.000000e+00
01/06/2000 13:38,0.068056,730638.568056,152.568056,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.207716e-05,1.446028e-05,0.000000e+00
01/06/2000 13:39,0.068750,730638.568750,152.568750,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.919629e-05,1.445654e-05,0.000000e+00
01/06/2000 13:40,0.069444,730638.569444,152.569444,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.572848e-05,1.445283e-05,0.000000e+00
01/06/2000 13:41,0.070139,730638.570139,152.570139,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.277827e-05,1.444930e-05,0.000000e+00
01/06/2000 13:42,0.070833,730638.570833,152.570833,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.883171e-05,1.444545e-05,0.000000e+00
01/06/2000 13:43,0.071528,730638.571528,152.571528,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.561943e-05,1.444175e-05,0.000000e+00
01/06/2000 13:44,0.072222,730638.572222,152.572222,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.295541e-05,1.443826e-05,0.000000e+00
01/06/2000 13:45,0.072917,730638.572917,152.572917,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.988891e-05,1.443452e-05,0.000000e+00
01/06/2000 13:46,0.073611,730638.573611,152.573611,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.729681e-05,1.443084e-05,0.000000e+00
01/06/2000 13:47,0.074306,730638.574306,152.574306,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.398433e-05,1.442667e-05,0.000000e+00
01/06/2000 13:48,0.075000,730638.575000,152.575000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.153746e-05,1.442279e-05,0.000000e+00
01/06/2000 13:49,0.075694,730638.575694,152.575694,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.887758e-05,1.441864e-05,0.000000e+00
01/06/2000 13:50,0.076389,730638.576389,152.576389,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.628866e-05,1.441417e-05,0.000000e+00
01/06/2000 13:51,0.077083,730638.577083,152.577083,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.452481e-05,1.441017e-05,0.000000e+00
01/06/2000 13:52,0.077778,730638.577778,152.577778,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.292045e-05,1.440619e-05,0.000000e+00
01/06/2000 13:53,0.078472,730638.578472,152.578472,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.106372e-05,1.440164e-05,0.000000e+00
01/06/2000 13:54,0.079167,730638.579167,152.579167,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.117638e-06,1.439663e-05,0.000000e+00
01/06/2000 13:55,0.079861,730638.579861,152.579861,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.352575e-06,1.439113e-05,0.000000e+00
01/06/2000 13:56,0.080556,730638.580556,152.580556,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.239156e-06,1.438375e-05,0.000000e+00
01/06/2000 13:57,0.081250,730638.581250,152.581250,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.104149e-06,1.437391e-05,0.000000e+00
01/06/2000 13:58,0.081944,730638.581944,152.581944,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.673728e-06,1.436351e-05,0.000000e+00
01/06/2000 13:59,0.082639,730638.582639,152.582639,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.245510e-07,1.434349e-05,0.000000e+00
01/06/2000 14:00,0.083333,730638.583333,152.583333,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.897278e-08,1.426498e-05,0.000000e+00
01/06/2000 14:01,0.084028,730638.584028,152.584028,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.422207e-05,0.000000e+00
01/06/2000 14:02,0.084722,730638.584722,152.584722,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.416624e-05,0.000000e+00
01/06/2000 14:03,0.085417,730638.585417,152.585417,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.402668e-05,0.000000e+00
